collection,cibid,pubdate,file,cibbody,date,id,body,url,folder,title,_merge,year
Current/Central Intelligence Bulletin Collection,2020902,"August 4, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677443%5D.pdf,"elease: 2019/07/10 C02020902

I, 5555 Sy

4 August 1953 3.5(c)

N

RN

N

 

 

 

 

NN

AT T T T

Copy No. 67

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY
. 3.5(0)

 

 

 

 

Approved for Release: 2019/07/10 C02020902
",8/4/53,CIA-RDP79T00975A001200370001-7,"25X1

N === Y

 

4 August 1953

[ | 25x
b7

 

 

 

RN

Copy No.

AAAANNTARRNNNN

 

 

 

 

 

 

 

 

 

Rt

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

 

T T T T

\\\\",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200370001-7,/meta-52800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872251,"August 5, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677500%5D.pdf,"e: 2019/07/10 C02872251

///// ////// I W

NN

\\\\\\\\\\_\\\\\\\\\\\\\\",8/5/53,CIA-RDP79T00975A001200380001-6," 

/////W W I

5 August 1953

 

25X1 [ ] 25

CopyNo. (7

 

 

 

\\\\\\\\\\*\\\\

CURRENT INTELLIGENCE BULLETIN

 

)zm 09""

N
o
>

 

 

 

 

25X1

 

 

 

AANANNNNANNNNNNNNNNNNNNNNN

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

N
|

\\\\\\\\\\\\\\<\\\\\

 

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

DIA and DOS review(s) completed.

/////////////////// LOP SECRET |//////////////

Approved For Release 2004/03/11 : CIA-RDP79T00975A001200380001-6 25X1

 
x0c",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200380001-6,/meta-54200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2020903,"August 6, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677467%5D.pdf,"e: 2019/07/10 C02020903.

I, S5y

6 August 1953

 

 

 

 

w

R RN Z NN

 

Copy No.- 47

CURRENT INTELLIGENCE BULLETIN

31
37,7/?15' e %

3.5(c)

 

 

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

 

w

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

\\

Y o=, Y ///

Approved for Release: 2019/07/10 C02020903

~",8/6/53,CIA-RDP79T00975A001200390001-5,"25X1

NI === I

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

August 1953 /
2 -~ Z
é 25X1 Copy Mo 5",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200390001-5,/meta-54400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872252,"August 7, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677558%5D.pdf,"Approved for Release: 2019/07/10 C02872252

I, 2555

7 August 1953

N

NN

 

@
B4

NN

\\\\\\\\\\\\\\\% ARARARMRRMmMRmRMmRmttN

 

 

 

Copy No. & ¢

CURRENT INTELLIGENCE BULLETIN

COTUMENT RO, :
e Coare 1 GLls K
( Cienoni O T8

M P e v DATE:
AUTHimH? 70-7
D",8/7/53,CIA-RDP79T00975A001200400001-3,"N
o
x

\\\\\\\\\\L

s menssensr:

e 200FQIAGS ES-RITT00 WW

25X1
7 August 1953

 

 

 

 

 

 

N
o
>

 

 

CURRENT INTELLIGENCE BULLETIN

Copy No. i ¢

 

COCUMENT NO, . Rt
MO CUANGT BT CLIGE, i

MY T eV OATEL
AUTHu b 70-7 1
Df\?",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200400001-3,/meta-54400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872253,"August 8, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677517%5D.pdf,"'

Approved for Release: 2019/07/10 C02872253,

NN W DI

 

/

8 August 1953 /

7

L ] 3.3(h)(2)
Copy No. ¢

 

 

 

CURRENT INTELLIGENCE BULLETIN

i ;f,{( o

l(",8/8/53,CIA-RDP79T00975A001200410001-2,"25X1

T ZWWWWW//%%/",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200410001-2,/meta-54400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872254,"August 9, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677522%5D.pdf,"for Release: 2019/07/10 C02872254.

N, 555y

7

9 August 1953

NN

AR IRRRRNNNN

 

3.5(c)

 

 

 

Copy No. §'7

CURRENT INTELLIGENCE BULLETIN

 

 

 

 

 

Office of Current Intelligence

.~ CENTRAL INTELLIGENCE AGENCY

 

w
2

\\\\\\\\QQ\\",8/9/53,CIA-RDP79T00975A001200420001-1,"NN === N

9 August 1953

 

 

25X1 25X]

 

 

 

 

 

 

Copy No. 7

CURRENT INTELLIGENCE BULLETIN

Ry

 

1

S

=

-y

i

D .

N

4]
NN

ARy

N\

 

 

 

 

 

Office of Current Intelligence

. CENTRAL INTELLIGENCE AGENCY

 

N
|

R RN RNNNRR

 

 

 

State Department review completed *DOE REVIEW COMPLETED*

////////////////// wesecmsr

Approved For Release 2004/01/16 : CIA-RDP79T00975A001200420001-1 25X1

 
x0c 

 

Approved F4 Release 2004/01/16 : CIA-RDP79T00975A(001200420001-1

 

25X1A
SUMMARY

SOVIET UNION

l/l./ Comment on Malenkov's speech to the Supreme Soviet (page 3).
2. Coordinated statement by the Joint Atomic Energy Intelligence
Committee on Malenkov's claim that the USSR possesses a
hydrogen weapon (page b5).

FAR EAST
3. Japanese Communist front activity may presage Soviet overture

on prisoner of war issue (page §).
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200420001-1,/meta-54400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2026928,"August 11, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677463%5D.pdf,"\N\\N

11 August 1953

 

AN

 

 

 

Copy No. 07

NN

CURRENT INTELLIGENCE BULLETIN
CpocumenTNG, [ g
HC T .»""'\",8/11/53,CIA-RDP79T00975A001200430001-0," 

 

eI

25X 1 %

N

11 August 1953

Copy No. % 4;

CURRENT INTELLIGENCE BULLETIN
CpocumvenTNO. [ o
NG CHARNTE B CLALS,
[ LS T ASDETED
CLics

VIS UHANCED TO T8 8¢
lE T TUVIEW DATES .
FoTiL M 0@ '
DAT&L(, ['2{ REVIEWER: i

N

 

NN\

25X1

 

 

N
o
<

 

DOS REVIEW
COMPLETED

 

N
|

 

 

 

AN

 

 

N
0

AR RN RN

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

 

N
|

 

 

 

R R R R Y
N

w Z

25X1

 

Approved For Release 2003/10/15 : CIA-RDP79T00975A001200430001-0
x0c25X1A

 

 

Approved For Rq;se 2003/10/15 : CIA-RDP79T00975A001200430001-0

 

 

 

 

 

 

 

 

 

 

 

 

 

SUMMARY
FAR EAST
1. Comment on Chinese Communist attention to ""collective
leadership' (page 3).
SOUTHEAST ASIA
- 2, Thai leaders threaten drastic steps if excluded from postarmistice 25X1
political conference (page 3).
NEAR EAST - AFRICA
4. Comment on announcement of opening of Iranian-Soviet negotiations
(page 4).
5. New British proposal on Suez base unacceptable to Egypt (page 5).
EASTERN EUROPE
25X1
7. Hungary permits increase in private trade (page 6).
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200430001-0,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872255,"August 12, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677448%5D.pdf,"Approved for Release: 2019/07/10 C02872255.

12 August 1953

]

Copy No.

 

 

 

 

O

CURRENT INTELLIGENCE BULLETIN

pyevese bl

 

 

 

w
al L
°

 

 

 

 

 

Office of Current Intelligence

é T\:
A AT I RN

AN\

S",8/12/53,CIA-RDP79T00975A001200440001-9," 

DN e Sy,

25x1
12 August 1953

 

25X1

 

 

N
o
>

 

Copy No. &%

CURRENT INTELLIGENCE BULLETIN

RN

AN

ARt

\

AL Sy Ty

LN

& i
: e e
N
N

ol

>

 

 

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

N
o
>

 

lllnnnnnnnnni;;:uun s e e e esa",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200440001-9,/meta-54600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2026929,"August 13, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677505%5D.pdf," 

 

 

 

Copy No.

CURRENT INTELLIGENCE BULLETIN.

Z",8/13/53,CIA-RDP79T00975A001200450001-8,"/{ ///////W lzm@f@/??:?mmmW/////////

 

 

 

 

 

 

 

25X1
13 August 1953 é
= ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200450001-8,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872256,"August 14, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677469%5D.pdf,"o WS Y

14 Aug st 1953 77

- ]

Copy No. 67

NN\\\\

 

w
2

R A 2 A A AR AR NN R R

\

 

 

 

CURRENT INTELLIGENCE BULLETIN

 

 

 

 

 

AT )

\\\\\\\\\\\\\\\\\\\\\\\\\\\\

Office of Current Intelligence -

CENTRAL INTELLIGENCE AGENCY

 

w

 

 

 

Approved for Release: 2019/07/10 C02872256

~",8/14/53,CIA-RDP79T00975A001200460001-7,"IO =Y

' 14 August 1953 ey
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200460001-7,/meta-54600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872257,"August 15, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677445%5D.pdf,"I, 55y

15 August 1953

 

 

3.5(c

 

 

 

 

 

 

Copy No

c//w",8/15/53,CIA-RDP79T00975A001200470001-6,"25X1

R R R R R R R Y

Nt

 

 

NN

 

 

 

CURRENT INTELLIGENCE BULLETIN

25X1

N

15 August 1953

1 =

Copy No, =

crus

 

 

 

 

 

Office

CENTRAL INTELLIGENCE AGENCY

of Current Intelligence

 

 

 

 

N

DIA and DOS review(s) completed.

R R N

TOP SECRET %//////////////%

 

 

 

 

Approved For Release 2004/03/11 : CIA-RDP79T00975A001200470001-6 25X1
x0c 

25X1A
Approved For Rglease 2004/03/11 : CIA-RDP79T00975A00[1200470001-6

 

 

 

SUMMARY

GENERAL

. USSR apparently maneuvering to participate in postarmistice
conference (page 3).

FAR EAST

2. Amami Islands' return reversing anti-American trend in Japan
(page 4).

 

25X1

 

 

SOUTH ASIA
4, Pakistani army remains calm over Kashmir crisis (page 5).
NEAR EAST - AFRICA

( Comment on threat to depose the Moroccan sultan (page 5).

* & Kk ok

25X1A

 

 

 

 

25X1A

 

 

 

15 Aug 53

 

Approved For Release 2004/03/11 : CIA-RDP79T00975A001200470001-6
x0c25X1A

 

 

Approved F{* Release 2004/03/11 : CIA-RDP79T00975A001200470001-6

 

25X1A
GENERAL

USSR apparently maneuvering to participate in postarmistice

conference:

 

 

b

Soviet UN delegate Vyshinsky on 13
August suggested to the UN secretary
ceneral that a postarmistice political
conference should include all main

 

 

groups, countries and viewpoints interested in the general
issues, but stated that he had no definite instructions from his
government. He referred to the fact that in its prearmistice
proposal for the prisoner of war commission the Soviet Union
had suggested a group of 11 nations, including itself. Vyshinsky
added that the General Assembly should decide on the nations to
take part in the conference.

Comment: On 31 July Soviet UN
delegate Tsarapkin expressed a preference for a conference
limited to the ""two sides' in the dispute, presumably without

- Soviet participation, and argued that the General Assembly

had no responsibility under the armistice agreement to name
the participants.

Vyshinsky's shift in approach may be
in response to strong sentiment among UN members, including
Britain and France, in favor of inviting the USSR as well as
India to participate in a broad conference. The US favors a confer-
ence with the General Assembly designating representatives from
among the 16 UN nations which fought in Korea with the Communists
deciding on their own representation, which could include the USSR.

The Kremlin may now see an opportunity
for gaining indirect recognition of Communist China by a UN recom-
mentation for Peiping's participation in the conference. The Krem-
lin probably also wishes to avoid having a Soviet bid for participation
rejected and accordingly may be waiting for a coalescence of Western
sentiment before taking a firm position on the membership question.

25X1A

 

15 Aug 53

 

 

 

Approved For Release 2004/03/11 : CIA-RDP79T00975A001200470001-6
x0c 

25X1A

 

 

Approved FgriRelease 2004/03/11 : CIA-RDP79T009754001200470001-6
25X1A

 

FAR EAST

2. Amami Islands' return reversing anti-American trend in Japan:

 

 

 

The return of the Amami Islands to Japan
on 8 August may have reversed the tide of
anti-Americanism which had been gathering
momentum during the past six months, in

 

 

the opinion of the American embassy in Tokyo. It is also the first
American postoccupation action to have a significantly favorable
effect on the generally leftist Japanese intelligentsia and publicists.

Comment: The return of the islands
removes a major source of friction between the United States and
Japan. The Japanese press contrasted their return with the Soviet
Union's failure to recognize Japan's historic rights to the Habomai
and Shikotan islands north of Japan. The press also acknowledged
that American retention of the remaining Ryukyu and the Bonin
islands was necessary for Japanese security.

25X1

 

 

 

25X1A

 

 

 

15 Aug 53

 

Approved For Release 2004/03/11 : CIA-RDP79T00975A001200470001-6
x0c25X1A
Approved FQY Release 2004/03/11 : CIA-RDP79T00975A(i01200470001-6

 

 

25X1

 

 

 

- SOUTH ASIA

4, Pakistani army remains calm over Kashmir crisis:

 

Pakistani army headquarters near
Kashmir is maintaining an attitude
25X1A of complete calm with regard to the
recent developments in Indian-held
Kashmir, according to the American
army attache in Karachi. The Paki-
stani army is not contemplating can-
cellation of leaves and does not plan

to move additional troops into the area.

 

 

 

25X1

 

 

 

Comment: Pakistan, as in previous
crises, is apparently taking all possible precautions to avoid a 2EX1A
conflict, .

 

NEAR EAST - AFRICA

 

 

 

5. Comment on threat to depose the Moroccan sultan:

 

|the 25X1
sultan of Morocco probably will not be deposed. It is anticipated

 

25X1A -5-

 

15 Aug 53

 

 

 

Approved For Release 2004/03/11 : CIA-RDP79T00975A001200470001-6
x0c 

Approved F4 Release 2004/03/11 : CIA-RDP79T00975>A001200470001-6

 

25X1A

that despite conflicting rumors the resident general and the sultan
will reach a compromise, the exact nature of which may not be made
public. An acceptable compromise must enable the French to claim
that the sultan has accepted their demands and yet not alienate the
sultan's following.

The American embassy in Paris reports
that Premier Laniel, Foreign Minister Bidault, and Resident Gen-
eral Guillaume are confident they can use the current situation to
force the sultan to accept the French reform program. The French
authorities are also in a position to bring sufficient pressure on El
Glaoui, the sultan's chief opponent, to prevent him from upsetting
the status quo.

While the possibility of clashes between
rival factions exists, it is not probable that large-scale disturbances
will occur since the 56,000 French security forces are capable of
maintaining order. Basic tensions will not be alleviated, however,
and Fl Glaoui and his supporters will continue to be a source of
trouble,

25X1A

 

15 Aug 53

 

 

 

Approved For Release 2004/03/11 : CIA-RDP79T00975A001200470001-6
x0c",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200470001-6,/meta-52800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872258,"August 16, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677485%5D.pdf,"I 55y

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

N

Z 7
é 16 August 1953 3{/:0
7 e 07 2
Z | 7
Z 7
Z 7
/ CURRENT INTELLIGENCE BULLETIN 7
2 7
7 ' | 7
7 N Z
Z L ram 7
é D EIZ",8/16/53,CIA-RDP79T00975A001200480001-5," 

st ===

25x1
16 August 1953

 

 

 

 

N
0
>
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200480001-5,/meta-55400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872259,"August 18, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677482%5D.pdf,"NN\

A RN R R NN

AN\

18 August 1953

 

w
BoA

AR RN

 

 

 

Copy No. {7

CURRENT INTELLIGENCE BULLETIN'

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

 

w
BSA

NN

N\

 

 

 

Approved for Release: 2019/07/10 C02872259
",8/18/53,CIA-RDP79T00975A001200490001-4," 

///////? Ay, 7

18 August 1953

 

 

 

 

N
o
>
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200490001-4,/meta-54400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872260,"August 19, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677943%5D.pdf,"- 19 August 1953

 

 

3

 

 

 

 

 

 

Copy No. g7

CURRENT INTELLIGENCE BULLETIN

DOC",8/19/53,CIA-RDP79T00975A001200500001-2," 

//// zwm@mm??gToW

25X1
- 19 August 1953

 

N
9
x
NN

 

 

7
25X17,

 

Copy No. g7

CURRENT INTELLIGENCE BULLETIN

 

NEXT Lu AT &A _
AUTH: HA 70-2
DATE. I",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200500001-2,/meta-54600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872261,"August 20, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677429%5D.pdf,"Approved for Release: 2019/07/10 C02872261

/// ), e )

20 August 1953

 

3

~",8/20/53,CIA-RDP79T00975A001200510001-1,"W //""; ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200510001-1,/meta-54600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872262,"August 21, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677535%5D.pdf,"21 August 1953 3

 

 

Copy No. (7

CURRENT INTELLIGENCE BULLETIN

 

NO. -S l ]
N CLASS. «
SRy ?

kkkkk WNRED TG T 3 W
WORATE: ",8/21/53,CIA-RDP79T00975A001200520001-0,"25X1

% Zzzzza Zwmmm",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200520001-0,/meta-54600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872263,"August 22, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677450%5D.pdf,"NN

A RN TN

22 August 1953

 

 

SWNNNN

~",8/22/53,CIA-RDP79T00975A001200530001-9,"7 WW oo N

25X

 

 

RN

 

22 August 1953

QAR

 

 

25X1

 

N
O
X
\

A AR RRRRRT RN

N

NN

Copy No. 7

""~ CURRENT INTELLIGENCE BULLETIN

DOGi a0,
f ""r-l"":\u, o : ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200530001-9,/meta-54600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
Current/Central Intelligence Bulletin Collection,2872264,"August 23, 1953",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15677424%5D.pdf,"Z

;/////////////M S Y
7 |

N

 

23 August 1953

Copy No. b/

 

w
2

 

 

CURRENT INTELLIGENCE BULLETIN

B - 7 Ty
t . . L

CLADS Crlliiaer TGS

HEXT REVIEW

   

 

Office of Current Intelligence

N A

CENTRAL INTELLIGENCE AGENCY

 

w
2

 

R

 

 

A RN RN RN NN

N

 
  
  

N

Approved for Release: 2019/07/10 C02872264
",8/23/53,CIA-RDP79T00975A001200540001-8," 

 

25X1%

;///////%/",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A001200540001-8,/meta-54600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1953
